Group,OrigProgram,Marker Color,Marker Icon,Icon Color,Custom Size,Image,Year,Name,Description,Location,Latitude,Longitude,Geocoded address,Street,Town,InformalTown,Zip
Arts Workforce,AWI,green,,,,,2018,Danbury Museum & Historical Society,"$3,750",43 Main Street Danbury CT 06810,41.3888514,-73.4460821,"43 Main St, Danbury, CT 06810, USA",43 Main Street,Danbury,Danbury,6810
Arts Workforce,AWI,green,,,,,2019,Cultural Alliance of Western Connecticut,"$3,750",287 Main Street Danbury CT 06810-7825,41.3960681,-73.4538037,"287 Main St, Danbury, CT 06810, USA",287 Main Street,Danbury,Danbury,06810-7825
Arts Workforce,AWI,green,,,,,2019,Newtown Cultural Arts Commission,"$3,750",3 Primrose Street Newtown CT 06470-5307,41.400966,-73.2851513,"Bridgeport Hall, 3 Primrose St, Newtown, CT 06470, USA",3 Primrose Street,Newtown,Newtown,06470-5307
Arts Workforce,AWI,green,,,,,2019,"1214 Foundation, Inc./NEWARTS","$3,750",PO Box 90 Newtown CT 06470,41.4151635,-73.2914854,"5 Commerce Rd, Newtown, CT 06470, USA",PO Box 90,Newtown,Newtown,6470
Arts Workforce,AWI,green,,,,,2019,"1214 Foundation, Inc./NEWARTS","$3,750",PO Box 90 Newtown CT 06470,41.4151635,-73.2914854,"5 Commerce Rd, Newtown, CT 06470, USA",PO Box 90,Newtown,Newtown,6470
Arts Workforce,AWI,green,,,,,2019,Goodspeed Opera House,"$3,750",6 Main Street East Haddam CT 06423-1302,41.4517692,-72.4625672,"6 Main St, East Haddam, CT 06423, USA",6 Main Street,East Haddam,East Haddam,06423-1302
Arts Workforce,AWI,green,,,,,2019,Goodspeed Opera House,"$3,750",6 Main Street East Haddam CT 06423-1302,41.4517692,-72.4625672,"6 Main St, East Haddam, CT 06423, USA",6 Main Street,East Haddam,East Haddam,06423-1302
Arts Workforce,AWI,green,,,,,2020,Brookfield Craft Center,"$3,750",286 Whisconier Road Brookfield CT 06804-1817,41.4822902,-73.4081159,"286 Whisconier Rd, Brookfield, CT 06804, USA",286 Whisconier Road,Brookfield,Brookfield,06804-1817
Arts Workforce,AWI,green,,,,,2019,Washington Art Association,"$3,750",4 Bryan Memorial Plaza Washington CT 06794,41.6402739,-73.3206909,"4 Bryan Memorial Plaza, Washington Depot, CT 06794, USA",4 Bryan Memorial Plaza,Washington,Washington Depot,6794
Arts Workforce,AWI,green,,,,,2020,Masque Family Theater,"$3,750",PO Box 576 Bethlehem CT 06751-1815,41.640378,-73.2057595,"Bethlehem, CT 06751, USA",PO Box 576,Bethlehem,Bethlehem,06751-1815
Arts Workforce,AWI,green,,,,,2018,After School Arts Program/ASAP,"$3,750",PO Box 15 Washington CT 06794,41.6500394,-73.3354993,"WASHINGTON DT, CT 06794, USA",PO Box 15,Washington,Washington Depot,6794
Arts Workforce,AWI,green,,,,,2019,"Pilobolus, Inc.","$3,750",PO Box 388 Washington CT 06794,41.6500394,-73.3354993,"WASHINGTON DT, CT 06794, USA",PO Box 388,Washington,Washington Depot,6794
Arts Workforce,AWI,green,,,,,2020,After School Arts Program/ASAP,"$3,750",PO Box 15 Washington CT 06794,41.6500394,-73.3354993,"WASHINGTON DT, CT 06794, USA",PO Box 15,Washington,Washington Depot,6794
Arts Workforce,AWI,green,,,,,2018,Landmark Community Theatre,"$3,750",PO Box 158 Thomaston CT 06787-1744,41.6693293,-73.0759446,"Thomaston, CT 06787, USA",PO Box 158,Thomaston,Thomaston,06787-1744
Arts Workforce,AWI,green,,,,,2018,Hill-Stead Museum,"$7,500",35 Mountain Rd Farmington CT 06032-2304,41.7215013,-72.8272456,"35 Mountain Rd, Farmington, CT 06032, USA",35 Mountain Rd,Farmington,Farmington,06032-2304
Arts Workforce,AWI,green,,,,,2018,Connecticut Landmarks,"$3,392",255 Main Street Hartford CT 06106-1808,41.75902614,-72.67556354,,255 Main Street,Hartford,Hartford,06106-1808
Arts Workforce,AWI,green,,,,,2019,Hartford Public Library,"$3,750",500 Main Street Hartford CT 06103-3075,41.7618852,-72.6740629,"500 Main St, Hartford, CT 06103, USA",500 Main Street,Hartford,Hartford,06103-3075
Arts Workforce,AWI,green,,,,,2019,Hartford Public Library,"$3,750",500 Main Street Hartford CT 06103-3075,41.7618852,-72.6740629,"500 Main St, Hartford, CT 06103, USA",500 Main Street,Hartford,Hartford,06103-3075
Arts Workforce,AWI,green,,,,,2017,"Amistad Center for Art & Culture, Inc.","$3,750",600 Main Street Hartford CT 06103-2990,41.7636438,-72.6730446,"600 Main St, Hartford, CT 06103, USA",600 Main Street,Hartford,Hartford,06103-2990
Arts Workforce,AWI,green,,,,,2017,"TheaterWorks, Inc.","$3,750",233 Pearl Street Hartford CT 06103-2100,41.7662207,-72.677785,"233 Pearl St, Hartford, CT 06103, USA",233 Pearl Street,Hartford,Hartford,06103-2100
Arts Workforce,AWI,green,,,,,2018,"TheaterWorks, Inc.","$3,750",233 Pearl Street Hartford CT 06103-2100,41.7662207,-72.677785,"233 Pearl St, Hartford, CT 06103, USA",233 Pearl Street,Hartford,Hartford,06103-2100
Arts Workforce,AWI,green,,,,,2019,"TheaterWorks, Inc.","$3,750",233 Pearl Street Hartford CT 06103-2100,41.7662207,-72.677785,"233 Pearl St, Hartford, CT 06103, USA",233 Pearl Street,Hartford,Hartford,06103-2100
Arts Workforce,AWI,green,,,,,2019,Hartford Arts Council^Greater,"$3,750",100 Pearl Street Hartford CT 06103-4500,41.7663459,-72.6748922,"100 Pearl St, Hartford, CT 06103, USA",100 Pearl Street,Hartford,Hartford,06103-4500
Arts Workforce,AWI,green,,,,,2017,Mark Twain House & Museum^The,"$3,750",351 Farmington Avenue Hartford CT 06105-4401,41.7670235,-72.7014493,"351 Farmington Ave, Hartford, CT 06105, USA",351 Farmington Avenue,Hartford,Hartford,06105-4401
Arts Workforce,AWI,green,,,,,2019,"iQuilt Partnership, Inc.","$3,750",31 Pratt Street Hartford CT 06103-1616,41.7672901,-72.6739222,"31 Pratt St, Hartford, CT 06103, USA",31 Pratt Street,Hartford,Hartford,06103-1616
Arts Workforce,AWI,green,,,,,2017,HartBeat Ensemble Inc.,"$3,750",360 Farmington Avenue Hartford CT 06105-4402,41.7679151,-72.701357,"360 Farmington Ave, Hartford, CT 06105, USA",360 Farmington Avenue,Hartford,Hartford,06105-4402
Arts Workforce,AWI,green,,,,,2018,HartBeat Ensemble Inc.,"$3,750",360 Farmington Avenue Hartford CT 06105-4402,41.7679151,-72.701357,"361 Farmington Ave, Hartford, CT 06105, USA",360 Farmington Avenue,Hartford,Hartford,06105-4402
Arts Workforce,AWI,green,,,,,2020,HartBeat Ensemble Inc.,"$3,750",360 Farmington Avenue Hartford CT 06105-4402,41.7679151,-72.701357,"362 Farmington Ave, Hartford, CT 06105, USA",360 Farmington Avenue,Hartford,Hartford,06105-4402
Arts Workforce,AWI,green,,,,,2019,Cuatro Puntos,"$3,750",45 Church Street Hartford CT 06103,41.768345,-72.6741531,"45 Church St, Hartford, CT 06103, USA",45 Church Street,Hartford,Hartford,6103
Arts Workforce,AWI,green,,,,,2019,"Night Fall, Inc.","$3,750",45 Church Street Hartford CT 06103-1299,41.768345,-72.6741531,"45 Church St, Hartford, CT 06103, USA",45 Church Street,Hartford,Hartford,06103-1299
Arts Workforce,AWI,green,,,,,2019,"Night Fall, Inc.","$3,750",45 Church Street Hartford CT 06103-1299,41.768345,-72.6741531,"45 Church St, Hartford, CT 06103, USA",45 Church Street,Hartford,Hartford,06103-1299
Arts Workforce,AWI,green,,,,,2018,Plumb Dance Company^Sonia,"$3,750",20 Church Street Hartford CT 06105,41.7691285,-72.6743379,"20 Church St, Hartford, CT 06103, USA",20 Church Street,Hartford,Hartford,6105
Arts Workforce,AWI,green,,,,,2018,YUPntwk at Connecticut Public,"$3,750",1049 Asylum Avenue Hartford CT 06105,41.7716307,-72.6999587,"1049 Asylum Ave, Hartford, CT 06105, USA",1049 Asylum Avenue,Hartford,Hartford,6105
Arts Workforce,AWI,green,,,,,2020,CAST Children's Theatre,"$3,750",PO Box 1268 Manchester CT 06045,41.78,-72.52,"Manchester, CT 06045, USA",PO Box 1268,Manchester,Manchester,6045
Arts Workforce,AWI,green,,,,,2019,"Music Mountain, Inc..","$3,750",PO Box 738 Salisbury CT 06039,41.9543997,-73.4298073,"Lakeville, CT 06039, USA",PO Box 738,Salisbury,Lakeville,6039
Arts Workforce,AWI,green,,,,,2019,Old New-Gate Prison,"$4,125",115 Newgate Road East Granby CT 06026,41.9619797,-72.7451124,"115 Newgate Rd, East Granby, CT 06026, USA",115 Newgate Road,East Granby,East Granby,6026
Arts Workforce,AWI,green,,,,,2019,Old New-Gate Prison,"$3,750",115 Newgate Road East Granby CT 06026,41.9619797,-72.7451124,"115 Newgate Rd, East Granby, CT 06026, USA",115 Newgate Road,East Granby,East Granby,6026
Public Art,PACG,yellow,,,,,2017,Norwalk 2.0,"$15,000",28 Morgan Avenue Norwalk CT 06851-5012,41.11776,-73.405464,"28 MORGAN AVE, NORWALK, CT, 06851",28 Morgan Avenue,Norwalk,Norwalk,06851-5012
Public Art,PACG,yellow,,,,,2017,New Haven Free Public Library,"$20,000",133 Elm Street New Haven CT 06510,41.30871,-72.925285,"133 ELM ST, NEW HAVEN, CT, 06510",133 Elm Street,New Haven,New Haven,6510
Public Art,PACG,yellow,,,,,2017,"Artspace, Inc.","$20,000",50 Orange Street New Haven CT 06510-3107,41.30424,-72.92519,"50 ORANGE ST, NEW HAVEN, CT, 06510",50 Orange Street,New Haven,New Haven,06510-3107
Public Art,PACG,yellow,,,,,2017,"Site Projects , Inc.","$20,000","33 Whitney Avenue, 3rd Floor New Haven CT 06510",41.311207,-72.92236,"33 WHITNEY AVE, NEW HAVEN, CT, 06510","33 Whitney Avenue, 3rd Floor",New Haven,New Haven,6510
Public Art,PACG,yellow,,,,,2017,Talpade^Rashmi,"$12,000",20 Broadmeadow Road Wallingford CT 06492,41.46977,-72.784775,"20 BROADMEADOW RD, WALLINGFORD, CT, 06492",20 Broadmeadow Road,Wallingford,Wallingford,6492
Public Art,PACG,yellow,,,,,2017,Trinity College,"$10,000",300 Summit Street Hartford CT 06106-3100,41.745167,-72.69263,"300 SUMMIT ST, HARTFORD, CT, 06106",300 Summit Street,Hartford,Hartford,06106-3100
Public Art,PACG,yellow,,,,,2017,"Flock Theatre Company, Inc.","$20,000",10 Prospect Street New London CT 06320-6334,41.357582,-72.10058,"10 PROSPECT ST, NEW LONDON, CT, 06320",10 Prospect Street,New London,New London,06320-6334
Public Art,PACG,yellow,,,,,2017,"Resonator Films, LLC","$16,000",505 Sport Hill Road Easton CT 06612,41.2523107,-73.2833707,"505 Sport Hill Rd, Easton, CT 06612, USA",505 Sport Hill Road,Easton,Easton,6612
Public Art,PACG,yellow,,,,,2017,"Night Fall, Inc.","$20,000",45 Church Street Hartford CT 06103-1299,41.768345,-72.6741531,"45 Church St, Hartford, CT 06103, USA",45 Church Street,Hartford,Hartford,06103-1299
Special Partnerships,SPG,purple,,,,,2019,Cultural Alliance of Fairfield County,"$3,500",301 West Avenue Norwalk CT 06850-4002,41.109776,-73.41811,"301 WEST AVE, NORWALK, CT, 06850",301 West Avenue,Norwalk,Norwalk,06850-4002
Special Partnerships,SPG,purple,,,,,2019,Cultural Alliance of Fairfield County,"$15,000",301 West Avenue Norwalk CT 06850-4002,41.109776,-73.41811,"301 WEST AVE, NORWALK, CT, 06850",301 West Avenue,Norwalk,Norwalk,06850-4002
Special Partnerships,SPG,purple,,,,,2019,Elias^Leslie,$100,29 Lake Road Cornwall CT 06796-1401,41.878334,-73.30897,"29 LAKE RD, WEST CORNWALL, CT, 06796",29 Lake Road,Cornwall,West Cornwall,06796-1401
Special Partnerships,SPG,purple,,,,,2019,Aldrich^Mark,$100,16 Grand Place Newtown CT 06470,41.41074,-73.29754,"16 GRAND PL, NEWTOWN, CT, 06470",16 Grand Place,Newtown,Newtown,6470
Special Partnerships,DRSO,purple,,,,,2017,Northwest Connecticut Arts Council,"$35,624",40 Main Street Torrington CT 06790-3060,41.801304,-73.12134,"40 MAIN ST, TORRINGTON, CT, 06790",40 Main Street,Torrington,Torrington,06790-3060
Special Partnerships,DRSO,purple,,,,,2018,Northwest Connecticut Arts Council,"$34,000",40 Main Street Torrington CT 06790-3060,41.801304,-73.12134,"40 MAIN ST, TORRINGTON, CT, 06790",40 Main Street,Torrington,Torrington,06790-3060
Special Partnerships,DRSO,purple,,,,,2019,Northwest Connecticut Arts Council,"$34,000",40 Main Street Torrington CT 06790-3060,41.801304,-73.12134,"40 MAIN ST, TORRINGTON, CT, 06790",40 Main Street,Torrington,Torrington,06790-3060
Special Partnerships,DRSO,purple,,,,,2020,Northwest Connecticut Arts Council,"$34,000",40 Main Street Torrington CT 06790-3060,41.801304,-73.12134,"40 MAIN ST, TORRINGTON, CT, 06790",40 Main Street,Torrington,Torrington,06790-3060
Special Partnerships,SPG,purple,,,,,2018,Northwest Connecticut Arts Council,"$15,000",40 Main Street Torrington CT 06790-3060,41.801304,-73.12134,"40 MAIN ST, TORRINGTON, CT, 06790",40 Main Street,Torrington,Torrington,06790-3060
Special Partnerships,DRSO,purple,,,,,2017,Waterbury Region Arts & Culture Collaborative,"$37,307",83 Bank Street Waterbury CT 06702-2229,41.554676,-73.04091,"83 BANK ST, WATERBURY, CT, 06702",83 Bank Street,Waterbury,Waterbury,06702-2229
Special Partnerships,DRSO,purple,,,,,2018,Waterbury Region Arts & Culture Collaborative,"$34,000",83 Bank Street Waterbury CT 06702-2229,41.554676,-73.04091,"83 BANK ST, WATERBURY, CT, 06702",83 Bank Street,Waterbury,Waterbury,06702-2229
Special Partnerships,DRSO,purple,,,,,2019,Waterbury Region Arts & Culture Collaborative,"$34,000",83 Bank Street Waterbury CT 06702-2229,41.554676,-73.04091,"83 BANK ST, WATERBURY, CT, 06702",83 Bank Street,Waterbury,Waterbury,06702-2229
Special Partnerships,DRSO,purple,,,,,2020,Waterbury Region Arts & Culture Collaborative,"$34,000",83 Bank Street Waterbury CT 06702-2229,41.554676,-73.04091,"83 BANK ST, WATERBURY, CT, 06702",83 Bank Street,Waterbury,Waterbury,06702-2229
Special Partnerships,SPG,purple,,,,,2017,Connecticut Health I-Team,"$2,500",346 Alden Avenue New Haven CT 06515,41.3253,-72.96301,"346 ALDEN AVE, NEW HAVEN, CT, 06515",346 Alden Avenue,New Haven,New Haven,6515
Special Partnerships,SPG,purple,,,,,2020,New Haven^City of,"$5,000",165 Church Street New Haven CT 06510-2010,41.30694,-72.92512,"165 CHURCH ST, NEW HAVEN, CT, 06510",165 Church Street,New Haven,New Haven,06510-2010
Special Partnerships,SPG,purple,,,,,2018,New Haven^Arts Council of Greater,"$10,000",70 Audubon Street New Haven CT 06510-1218,41.311424,-72.921394,"70 AUDUBON ST, NEW HAVEN, CT, 06510",70 Audubon Street,New Haven,New Haven,06510-1218
Special Partnerships,SPG,purple,,,,,2018,New Haven^Arts Council of Greater,"$18,300",70 Audubon Street New Haven CT 06510-1218,41.311424,-72.921394,"70 AUDUBON ST, NEW HAVEN, CT, 06510",70 Audubon Street,New Haven,New Haven,06510-1218
Special Partnerships,SPG,purple,,,,,2018,New Haven^Arts Council of Greater,"$7,500",70 Audubon Street New Haven CT 06510-1218,41.311424,-72.921394,"70 AUDUBON ST, NEW HAVEN, CT, 06510",70 Audubon Street,New Haven,New Haven,06510-1218
Special Partnerships,SPG,purple,,,,,2019,New Haven^Arts Council of Greater,"$35,000",70 Audubon Street New Haven CT 06510-1218,41.311424,-72.921394,"70 AUDUBON ST, NEW HAVEN, CT, 06510",70 Audubon Street,New Haven,New Haven,06510-1218
Special Partnerships,SPG,purple,,,,,2019,New Haven^Arts Council of Greater,"$84,260",70 Audubon Street New Haven CT 06510-1218,41.311424,-72.921394,"70 AUDUBON ST, NEW HAVEN, CT, 06510",70 Audubon Street,New Haven,New Haven,06510-1218
Special Partnerships,SPG,purple,,,,,2019,New Haven^Arts Council of Greater,"$36,500",70 Audubon Street New Haven CT 06510-1218,41.311424,-72.921394,"70 AUDUBON ST, NEW HAVEN, CT, 06510",70 Audubon Street,New Haven,New Haven,06510-1218
Special Partnerships,SPG,purple,,,,,2018,United Way of Greater New Haven,"$25,000",370 James Street New Haven CT 06513-3089,41.313553,-72.90392,"370 JAMES ST, NEW HAVEN, CT, 06513",370 James Street,New Haven,New Haven,06513-3089
Special Partnerships,SPG,purple,,,,,2019,Hafez^Mohamad,$100,11 Rhea Street New Haven CT 06512,41.25414,-72.897896,"11 RHEA ST, NEW HAVEN, CT, 06512",11 Rhea Street,New Haven,New Haven,6512
Special Partnerships,SPG,purple,,,,,2017,Callahan^Kate,"$3,500",21 Warren Terrace West Hartford CT 06119,41.757107,-72.71594,"21 WARREN TER, WEST HARTFORD, CT, 06119",21 Warren Terrace,West Hartford,West Hartford,6119
Special Partnerships,SPG,purple,,,,,2019,Peace Center of Connecticut,"$30,000",157 Charter Oak Aveunue Hartford CT 06106,41.758224,-72.66654,"157 CHARTER OAK AVE, HARTFORD, CT, 06106",157 Charter Oak Aveunue,Hartford,Hartford,6106
Special Partnerships,SPG,purple,,,,,2019,Oddfellows Playhouse,"$8,000",128 Washington Street Middletown CT 06457-2820,41.56171,-72.652725,"128 WASHINGTON ST, MIDDLETOWN, CT, 06457",128 Washington Street,Middletown,Middletown,06457-2820
Special Partnerships,SPG,purple,,,,,2020,Oddfellows Playhouse,"$60,000",128 Washington Street Middletown CT 06457-2820,41.56171,-72.652725,"128 WASHINGTON ST, MIDDLETOWN, CT, 06457",128 Washington Street,Middletown,Middletown,06457-2820
Special Partnerships,SPG,purple,,,,,2020,Waller^Nekita,"$2,500",80 Ferry Street Middletown CT 06457,41.563747,-72.65117,"80 FERRY ST, MIDDLETOWN, CT, 06457",80 Ferry Street,Middletown,Middletown,6457
Special Partnerships,SPG,purple,,,,,2019,Stroud^ Kim,$100,93 Legend Hill Rd Madison CT 06443-1879,41.344563,-72.6269,"93 LEGEND HILL RD, MADISON, CT, 06443",93 Legend Hill Rd,Madison,Madison,06443-1879
Special Partnerships,SPG,purple,,,,,2020,Middlesex Community College,"$20,000",100 Training Hill Road Middletown CT 06457-4829,41.53868,-72.61187,"100 TRAINING HILL RD, MIDDLETOWN, CT, 06457",100 Training Hill Road,Middletown,Middletown,06457-4829
Special Partnerships,DRSO,purple,,,,,2017,WindhamARTS,"$37,307",1010 Main Street Windham CT 06226-2112,41.713005,-72.21825,"1010 MAIN ST, WILLIMANTIC, CT, 06226",1010 Main Street,Windham,Willimantic,06226-2112
Special Partnerships,DRSO,purple,,,,,2018,WindhamARTS,"$34,000",1010 Main Street Windham CT 06226-2112,41.713005,-72.21825,"1010 MAIN ST, WILLIMANTIC, CT, 06226",1010 Main Street,Windham,Willimantic,06226-2112
Special Partnerships,DRSO,purple,,,,,2019,WindhamARTS,"$34,000",1010 Main Street Windham CT 06226-2112,41.713005,-72.21825,"1010 MAIN ST, WILLIMANTIC, CT, 06226",1010 Main Street,Windham,Willimantic,06226-2112
Special Partnerships,DRSO,purple,,,,,2020,WindhamARTS,"$34,000",1010 Main Street Windham CT 06226-2112,41.713005,-72.21825,"1010 MAIN ST, WILLIMANTIC, CT, 06226",1010 Main Street,Windham,Willimantic,06226-2112
Special Partnerships,SPG,purple,,,,,2019,Quirk^Kerri,$100,125 Windham Road Windham CT 06226,41.70823,-72.204056,"125 WINDHAM RD, WILLIMANTIC, CT, 06226",125 Windham Road,Windham,Willimantic,6226
Special Partnerships,SPG,purple,,,,,2018,"Flock Theatre Company, Inc.","$10,000",10 Prospect Street New London CT 06320-6334,41.357582,-72.10058,"10 PROSPECT ST, NEW LONDON, CT, 06320",10 Prospect Street,New London,New London,06320-6334
Special Partnerships,SPG,purple,,,,,2019,"Flock Theatre Company, Inc.","$40,000",10 Prospect Street New London CT 06320-6334,41.357582,-72.10058,"10 PROSPECT ST, NEW LONDON, CT, 06320",10 Prospect Street,New London,New London,06320-6334
Special Partnerships,SPG,purple,,,,,2019,Melton^Shanna,$100,1042 Broad Street Bridgeport CT 06604,41.1776789,-73.1903663,"1042 Broad St, Bridgeport, CT 06604, USA",1042 Broad Street,Bridgeport,Bridgeport,6604
Special Partnerships,DRSO,purple,,,,,2017,Shoreline Arts Alliance,"$29,733",725 Boston Post Road Guilford CT 06437-2700,41.289268,-72.6728137,"725 Boston Post Rd, Guilford, CT 06437, USA",725 Boston Post Road,Guilford,Guilford,06437-2700
Special Partnerships,DRSO,purple,,,,,2018,Shoreline Arts Alliance,"$34,000",725 Boston Post Road Guilford CT 06437-2700,41.289268,-72.6728137,"725 Boston Post Rd, Guilford, CT 06437, USA",725 Boston Post Road,Guilford,Guilford,06437-2700
Special Partnerships,DRSO,purple,,,,,2019,Shoreline Arts Alliance,"$34,000",725 Boston Post Road Guilford CT 06437-2700,41.289268,-72.6728137,"725 Boston Post Rd, Guilford, CT 06437, USA",725 Boston Post Road,Guilford,Guilford,06437-2700
Special Partnerships,DRSO,purple,,,,,2020,Shoreline Arts Alliance,"$34,000",725 Boston Post Road Guilford CT 06437-2700,41.289268,-72.6728137,"725 Boston Post Rd, Guilford, CT 06437, USA",725 Boston Post Road,Guilford,Guilford,06437-2700
Special Partnerships,SPG,purple,,,,,2018,Shoreline Arts Alliance,"$10,000",725 Boston Post Road Guilford CT 06437-2700,41.289268,-72.6728137,"725 Boston Post Rd, Guilford, CT 06437, USA",725 Boston Post Road,Guilford,Guilford,06437-2700
Special Partnerships,SPG,purple,,,,,2019,Shoreline Arts Alliance,"$10,000",725 Boston Post Road Guilford CT 06437-2700,41.289268,-72.6728137,"725 Boston Post Rd, Guilford, CT 06437, USA",725 Boston Post Road,Guilford,Guilford,06437-2700
Special Partnerships,DRSO,purple,,,,,2017,Southeastern CT Cultural Coalition,"$35,293",PO Box 95 New London CT 063220,41.3556539,-72.0995209,"New London, CT, USA",PO Box 95,New London,New London,63220
